"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57"
"ktrans_original_firstorder_Kurtosis_2",-0.0184494137351954,-0.0292737975207207,-0.0692132265192716,0.0281530782658018,-0.00835087483994419,-0.00856355881951523,0.0299088788151558,0.0156316940555005,-0.0612205632884498,0.0182760750650074,-0.0954696115950745,-0.0107195597029354,0.000150023606128559,0.0663366140730532,0.10606433332268,0.00167390463163817,0.000336320370290942,0.0348146861980699,0.025204604135746,0.0210236397753824,-0.0559303945419006,0.0971168199425379,0.0736082205745561,-0.0921536423228332,0.0463342978782581,-0.0250435739551887,0.0506067461668118,0.0890962096955726,-0.0279555174955083,-0.0609000355504101,-0.0954820253602681,0.0632544067891656,-0.100109451505833,0.104698361221407,-0.0063441827686838,0.0259673386129866,0.00588078194831475,0.105707510113811,-0.192239917743645,-0.0295070377508146,-0.0143766676191321,0.089547479196895,0.121327199687031,-0.0418248396885895,-0.0294511246016885,0.0553541475716667,-0.0166565086667244,-0.0708244769023073,-0.035681573047176,0.031831363551482,0.125208099383969,-0.0835719956715211,-0.00438173713008545,-0.032529719168437,-0.0402743706385283,0.0702088501214787,-0.011255896318467
"tau_original_firstorder_Kurtosis_2",-0.0240552592534491,-0.00412285819350609,-0.0609504571552598,0.0409987634704164,-0.0391511948508922,0.0104890332441221,0.073636811934309,0.00779577317549959,-0.0552565650361157,0.0102006148952767,-0.126718706810948,0.0190850567648522,-0.0382155155021214,0.0180679144639593,-0.0759936984871182,-0.0335740483247646,-0.0469711908404107,-0.0301852972397866,-0.0114114203970959,-0.0327786146204665,-0.0732983521660336,-0.010001849994686,-0.00327230328143301,0.0642551518270691,0.00662188195353724,-0.018411462099833,-0.0577355200368334,-0.066298228769833,0.0464327057946307,0.00262568841006362,0.0287646372440615,0.0485552641531977,0.011053061363404,-0.0690946381650486,0.0309373772272506,-0.00666634802544327,-0.00146900944628584,-0.0646028686937052,-0.0135930688677474,-0.0553006167639544,-0.0276964804404652,-0.0821996559907773,0.0554457272107508,-0.0758167791422046,-0.00292719615284899,0.143999975733423,-0.0318185412182544,0.0463185383062024,0.0249498039783884,-0.0144521398885686,0.0277310299912781,0.0287810881919977,0.0147988566600211,0.0644958684985613,0.0673722773548943,-0.00883870887871281,0.026076697514834
"ve_original_firstorder_Kurtosis_2",-0.0258631114623363,-0.00171233694924581,-0.0384104138690478,0.042033409375463,-0.0591868378173236,0.0218861459612983,0.0643410633457845,-0.0152037964450118,-0.0230785953593117,0.0205350533091511,-0.121624510107945,0.0342456187572593,-0.00874392480261028,0.0102594197398571,-0.107390909463314,-0.0597050481861232,0.00596006161390508,0.0145606603796848,-0.00700341865648056,-0.0159247449751559,-0.0302746425865785,-0.0535655430401452,-0.0379082783975157,0.0404365511936796,0.057950477155207,-0.118815794294103,-0.12535702456687,-0.136682594111671,-0.0139596795637148,-0.0435941330149437,-0.0447508201104614,0.027361997146964,0.0862986089622252,-0.0239789212958976,0.0182098925316783,-0.000829176501426242,-0.0267212342763426,-0.0168354045989574,0.00373538255823789,-0.0510377437123862,-0.0245231308228771,-0.0658023190921283,0.0179323723851331,0.00439481401886699,0.0590023607012386,0.097464102513944,-0.051673326569093,-0.0404644294646481,-0.0698459468763321,0.0571817195416741,0.024376680216278,0.019508054222892,-0.0649155698448403,0.0664388713752095,-0.0140485957913381,0.0327173936799754,0.0123670200834539
"vp_original_firstorder_Kurtosis_2",-0.0232546887847764,-0.00876232032937978,-0.071970163162672,0.0287474216330475,-0.0358204270174879,0.0122032853646345,0.0549158354907438,0.00747090543005851,-0.0580549954691528,0.00478420911968124,-0.0958339835510375,0.0201520520402244,-0.00804330573498831,-0.0220602532751795,0.0204758554742552,-0.0361672745310204,0.0435767302878894,-0.0122231042139322,0.0389744360915235,-0.0403738064382152,-0.111490348547389,0.0463013946697128,0.0302763263997634,-0.0366454087699229,0.0778795169538888,0.0448416601207704,-0.0112331787462592,-0.0565940806668072,0.0350000697951836,0.0152223774180022,0.197802683843069,0.058118440446751,-0.141093427509742,-0.0671296504229588,0.0479945791049312,0.0412672792455816,0.0568635863927614,-0.0255141708471675,-0.0751031571793266,-0.133371812353153,0.00488513624844721,-0.00929748259229918,0.046539411033963,-0.125745183423484,0.0609137117251332,-0.0316052004111346,0.018042698665902,0.0105245266379082,0.0215426166935861,-0.00590964071389742,-0.0606053852666515,-0.0473628270353918,-0.0401063369935312,0.106451031620217,-0.047829413690225,0.0455185677917294,-0.00746214237797978
"fp_original_firstorder_Maximum_1",-0.0197993630058526,-0.0314132650202335,0.0105971043235877,-0.0420955252077241,0.00646958104084831,-0.00850605302398063,-0.0071560955305148,-0.0397791866042438,0.012038649598345,0.0147682999539617,-0.123251367343181,0.0943220700988173,0.102961849640781,-0.0896012657517094,-0.00782706856689612,-0.0532739141949379,-0.0898796778437387,-0.143555343527635,-0.00942055602786982,-0.0363581512380725,-0.0674484645158894,0.0173298216560265,0.0376578421165204,-0.0432808343684699,-0.000374969735112044,-0.0349783732909736,-0.0164921777374661,0.00911370346524032,-0.095272434046857,-0.0338223251297478,-0.0288877815947453,-0.0495854739007687,0.000421710957778418,0.0140577650308771,-0.125771883982781,0.0697691085471922,0.0674945361901327,0.0144241314599947,-0.0240191552229462,-0.0128139517217381,0.0773632361441837,-0.0664252826057505,-0.0923159631453548,-0.123912786795362,-0.128134085507789,0.029238551968086,0.0562270476380658,0.0242083034864072,-0.0185203013376598,0.0374421986271457,-0.104866465691801,0.0341116195877088,-0.031066462810613,-0.0499990677266109,-0.0620243354459941,0.0309434604733663,-0.0329890735252912
"ktrans_original_firstorder_Maximum_1",-0.0241451884465161,-0.0355281813877254,0.0240413495361173,-0.0734129740308912,0.000469319651999128,0.027267747924298,0.0643793162531115,0.0174692098474334,0.003115344434446,-0.00622164199147679,0.0413476185170225,0.0219730436196991,0.0866337276886355,-0.0359829988178447,-0.0366879501996612,-0.0782840551820381,0.022174398305655,0.121049706825007,0.030321429656554,-0.0393848785655083,-0.0965815584863739,-0.0321925151172749,0.0201977534571404,-0.103837013994429,-0.0162845464712344,-0.027332690888029,0.0647124611777355,-0.0650441793007583,0.00654535328232047,-0.0481579073547953,0.0641206233785438,-0.0658844561606274,-0.0298642674962662,0.0198666040802829,0.0759584971064904,0.0324197020943935,0.0981047268889531,0.0328338881710219,0.0909339334706593,0.03301065224514,0.0212170973295956,-0.0227347739739163,-0.00566153907409372,0.0247548330805279,-0.0863241981225982,-0.0307958102237572,-0.00909421352052367,0.131120471413473,-0.134225513979301,0.0689524400754835,0.100021020736723,0.0466511946185893,0.0980318120864945,-0.0316923033731702,0.129857144977987,0.00230393089978114,0.00445404571481235
"tau_original_firstorder_Maximum_1",-0.0468988807162863,-0.0376905029353511,0.0180458521671667,-0.067135879882915,-0.0032692796026615,0.0346186964186059,0.0163701803521164,-0.0508095446234202,0.00346961886698055,-0.040042317510595,0.028974704454714,0.0222772669998815,0.0567033577052614,-0.00666180323278823,-0.0104277037975166,-0.0879770540108709,-0.0405301553813191,-0.0114838250894277,0.0384500290233352,-0.0179168593153731,0.0282436402947556,0.00136167726708378,-0.0122546280967405,0.0318509815506916,-0.0858022387025541,-0.0553405782787514,-0.0175357190792438,0.115082574882137,-0.0865390719980078,-0.0569356674246335,-0.108274173186747,-0.0475706017337419,0.0495464856179554,-0.00709246318039937,0.0638444435158416,0.105178828745129,0.0671412695286071,0.00336523895389711,0.0136874643795707,0.0250140472413592,-0.0663478353072971,0.132332393566073,0.0903168703209367,-0.0207500647326922,0.0167062867266732,-0.0570867330811965,0.0287715127017787,0.0336527225163012,-0.029831558598301,0.0417568770167007,-0.0550038838249548,-0.00863774729063032,-0.0350061408754668,0.108255980233193,0.051640396480808,0.0456239752099456,0.00851507354141917
"ve_original_firstorder_Maximum_1",-0.0132284853705903,-0.0374164391153573,0.0436235032419907,-0.0388424166866973,-0.00634536463914289,0.0449091180873145,0.0274545358269132,-0.0337196061937855,-0.0150941579183631,0.00843438677315574,0.0207025029383919,0.0338710684516278,-0.0177584181232464,-0.047396171581945,0.0692660100596637,-0.205543763665095,-0.0665360964994377,-0.052217455411902,0.00163269027462255,0.0137311730972992,0.0248863564603621,-0.107486171969902,0.0326195356032234,-0.024401752408404,-0.0136570929992948,-0.08182546859184,0.0473565226152668,0.108023580621568,-0.0520933548811332,-0.0476288854948844,-0.0191858326725221,0.00568316954695387,-0.00897904762159095,0.0591162413921168,-0.071832711130951,-0.153960037619593,0.00561337040927137,-0.0870130668609274,0.0945565943294908,0.0658576317022932,0.0426970693114853,-0.103356872501591,0.0850347588607804,-0.0132922405112412,0.09024284180606,0.234032270994416,0.0380820695703167,0.0406372330534233,0.0213058115500456,0.025842152503092,-0.0493384262227875,-0.0713716989675004,0.097380703502981,0.0625083603831861,-0.10060238814211,0.0846089587895917,0.0205458974823945
"vp_original_firstorder_Maximum_1",-0.0243975080552691,-0.0484088438984627,0.0449032080353282,-0.0687692183466436,0.00634004847673694,0.0365900102539789,0.0381403959707438,-0.0333619863185856,-0.0180737346256461,-0.00130826641609003,0.0094611164847843,0.0137895952243887,0.0373609115202081,-0.0727177284403514,0.0601569843516841,-0.0804870226343173,0.0180302049069317,-0.0356962807157178,0.0163771827878982,0.0183672227984467,0.0300753039636916,-0.0572748408033519,-0.0136057841723393,-0.125595094815236,-0.0195904031537041,-0.0766552894123429,0.0936015326468376,-0.0164744156832145,0.0183003801250148,0.0400087517120292,0.000260917699670541,0.0987319715664598,0.028897460321643,0.041011473586858,-0.0535916617061946,-0.0263902314152677,0.0427519481382196,0.0345028138965032,0.0797473730546581,0.179045965781462,-0.0578145168329695,-0.00728286862783552,0.0138897790304911,0.075382001403809,-0.0311220301850933,-0.0274311937778644,-0.0580650150428467,0.0552674985841862,0.0212302173636785,0.0499862500089348,0.00178191810829212,0.075184349199392,-0.200880235463636,0.131772245516176,-0.0762824948783904,-0.047033482701588,0.000841591709067677
"fp_original_firstorder_Maximum_2",0.0139569621811852,-0.0325968099456379,-0.00182013982286962,-0.0352046846142821,-0.044851630257128,-0.0224187783911154,-0.0242919083400072,-0.00648917132165421,0.0372187730362883,-0.00148890308020364,-0.132580132833752,0.132187140216414,0.0793121678696266,-0.0424029688244864,0.0757271033822543,-0.0797253529677499,-0.0826063077379609,-0.0189784391430419,0.0168084240497411,-0.0652129333378746,-0.0370055740633801,0.00998800603399164,-0.00274435335506232,0.0444924971998715,-0.0137441660404233,0.0756776202432716,-0.112629430290105,-0.0011977973806504,0.0173980773730525,0.0206668538936379,-0.0466243366676584,0.086302220855243,-0.056810563013574,-0.0230884994000378,-0.0412800122647793,0.0302128391066585,-0.0102235146664567,-0.00855305666706108,0.041314366395823,0.0281330567699149,0.0204216213194997,-0.0608706397539327,-0.0718973796393977,0.0630198818231371,-0.103162388743437,0.00167973458797546,-0.0638096198786066,-0.0385620407610821,-0.0261429249519177,0.00159066073247526,0.141700611877701,0.049204262082983,-0.033523512379909,-0.00855563615468021,-0.0290190993592382,-0.0335312389606166,-0.02344188569682
"ktrans_original_firstorder_Maximum_2",0.0215920152928023,-0.0395849030192549,-0.0292097937361352,-0.0945798546332286,-0.00574218649113738,0.0304906926948728,0.0387990862835213,0.00970630160623143,-0.00487100799639496,0.0337720738281615,0.0651237873877052,0.0401152960408515,0.0267534129610047,-0.0369920750743664,-0.0145905370683169,-0.0565510652249352,-0.00900087612006762,0.031629958735877,-0.010842953509329,-0.0474469122805833,-0.0258770239421669,0.0192867210281372,0.017405602638685,0.0125676419299575,0.0222505790793832,-0.0128587006854199,-0.00605508359682114,-0.0933715907420701,0.0502937206303474,0.00189691069804477,0.13206634519783,-0.0602873097225678,-0.160132631406868,0.115090860080093,0.00279914977948676,0.0630330893126077,0.0226898367675646,0.00936301972018952,0.0647756954308874,0.0122004935120657,-0.0123133876943165,0.00259197335849881,0.0486309899539288,-0.0649791620666303,0.112247558104133,-0.0211123708051927,0.0267693240983745,-0.00263329661158658,-0.0549895826887115,0.0398100741538234,-0.00599084565466442,-0.0354432879387855,0.0429817074202897,0.0970975034192564,0.126002415770458,-0.041210469931023,-0.021563824020722
"tau_original_firstorder_Maximum_2",-0.00154716840004926,-0.0602014775977334,-0.0257022403104362,-0.075748179842374,-0.0412046742627466,-0.00556627386649402,-0.00013777679192334,-0.00315090970974367,-0.0181611336926551,-0.0286087986763568,0.0375026625379457,0.0680014605873974,0.0657789397615552,0.0297705318319287,0.0469625357621178,-0.0582942195026947,-0.0244805525141184,-0.0191935159767369,0.040593691190951,-0.0268110002772147,0.0124861059770533,-0.0158461726758137,-0.0133255238116976,-0.00780874393161335,-0.0461627583975707,0.0140793977535654,-0.0439498920937365,0.110400324229965,-0.00237903089762173,-0.0563462586638322,-0.199907406733395,-0.0176586903488189,-0.120801594374341,-0.0478677755881548,0.0245176688696568,-0.103743998795553,-0.0779300596741904,-0.0797341263257487,0.0720891723851366,-0.0896021035375125,0.000548313971290715,0.0937407824256598,-0.0308679356296654,-0.0325091075874496,-0.0433010451524244,0.0136299423103743,0.0108655210849304,0.0913177624585621,-0.0298410401662827,0.0144167584965433,0.0685543256164892,-0.0673465244695723,-0.0640972032655314,-0.154420125103961,0.0373999358102145,-0.173602615091162,0.0304671794342958
"ve_original_firstorder_Maximum_2",0.0364734208703948,-0.0355755184762412,-0.00272683728925478,-0.0523932812286103,-0.0878281541240498,-0.00722613178917785,-0.0158898937917125,0.0182185893138125,0.0281536985670627,0.00122283648814821,0.00353169641060232,0.0879898488523986,-0.0138323212101267,-0.0623722808281283,0.0249653928520484,-0.118464276535198,-0.0346575031146679,-0.0455829938629851,0.0523106440554397,-0.0446064443010683,-0.0317389708325918,0.00893324976624935,-0.0374024945618641,0.00374277879322465,0.00598006316955719,-0.0111215966615242,-0.052539769810604,-0.0445332347543267,0.045224170784548,-0.0741568583896083,0.00520920736479105,-0.0341090038273097,-0.00821478173066664,-0.056303851489974,-0.0230818800996924,-0.0658386176059031,-0.0199135929909058,-0.0303495422679206,0.0983518211742965,-0.0523066983579272,0.0373489993019251,-0.10381132993631,0.104676547459383,0.0432499804892974,0.0380859911165177,0.0393703994897489,0.082142828581376,0.00281859650906366,0.0355651729308649,0.0255637050364731,-0.11702359307287,-0.0386999555408293,0.0100248457898622,-0.0611946450681128,0.0148365230897583,0.00785394098884806,0.014289980706614
"vp_original_firstorder_Maximum_2",0.0308641526341364,-0.052648285507956,-0.00185329135774262,-0.0833568920657611,-0.0377011439611373,0.0209585984684355,0.0117883600743854,-0.0126177850300479,0.0239640994544192,0.0211429191979157,0.0459721621110407,0.0523534292027978,0.0179836972220587,-0.0652438698242296,0.0912375187601912,-0.0262370292253172,0.0113307048686507,0.00286983905626103,0.000178005744634758,-0.0267693410093463,0.0119956592670988,0.0366421343387521,0.0254386328052336,-0.0653438553464262,-0.0299332826592132,-0.0131774078461301,0.0253985653196295,0.0231855085307123,0.0717428525757184,0.0282663433924959,0.0727415406169041,0.0150913310249822,0.0028176195882027,0.0231279031813032,-0.104781652915567,-0.0768898349251996,-0.0026503018628669,-0.00621352057278207,0.0262015351714806,0.065867283251002,0.130433962122217,-0.0768517736789916,0.0682275365946591,0.00690402915733688,0.000525744647529268,-0.152987757595898,-0.0441011927014075,-0.116019070743672,-0.127568352976821,-0.0567784933528584,0.000602407726568137,0.126051045548987,0.0823787930959581,-0.0755605352600415,-0.0339339522198533,-0.0627858395378662,-0.0149675100301462
"fp_original_firstorder_MeanAbsoluteDeviation_1",-0.0232959904379348,-0.0269402338854873,0.0438164915704405,-0.0690388825100966,0.0333849252322125,-0.0301770282088272,-0.0615558471569605,-0.0257078666036277,0.059482826496848,0.0126787432830166,-0.0495391224976309,0.0550524722281312,0.103333410260782,0.0132723923123922,-0.0495474234342269,-0.0651477162987914,0.0763018693978,0.00919507308540325,-0.000681214793600651,0.0506575539965384,-0.0330795576013844,-0.0074187286472242,0.0821488017876083,0.039471402136435,0.0169626529181778,-0.00876571239517702,0.0449037336273043,0.00371884845739345,-0.0027753433667415,-0.00876180632614293,0.000687753155213026,0.0243226476549349,0.0846453006277926,0.0467860494918262,0.03286947723306,0.0259640456374257,-0.0111501232640622,-0.0499591095956406,-0.0645439763258002,-0.0162127270917363,0.0188839394982571,-0.0229491175985811,0.0279509112373584,-0.0257874863081956,-0.0215445508579881,0.0343501816280948,-0.0165561250475934,0.00118036040480536,0.0297637554330457,-0.0586516295830103,-0.0192238210536396,0.0494378561441494,-0.0335958537465602,-0.0601679314786129,0.00973187513379161,0.0280738484848148,0.0367089249284484
"ktrans_original_firstorder_MeanAbsoluteDeviation_1",0.0309746547916731,-0.0305007031832107,0.0263170753746958,-0.0856793858386057,0.00896212983481372,0.0357859330164559,0.0670342140104299,0.0306624438754832,-0.016707200127204,0.0302279449458574,-0.00925741803930774,-0.064850373482943,0.0414630651501097,-0.0641442354612162,-0.0574456774927696,-0.0238348502224126,-0.0257945239081884,0.119871023119937,0.0188111360019042,0.0213025821910973,0.0106563994282922,0.0303770824769235,0.0444338195690732,-0.01642454950679,-0.00389630451023032,0.00194948828773438,-0.00852791726965266,-0.00184386471877991,-0.0383594291801355,0.0308327198005132,0.00536853334381274,-0.0284595431488917,-0.0456497868895253,-0.079753373488666,0.0218874037085679,-0.033894702721517,0.0260504269906853,0.0288598604557259,-0.053241534402212,-0.0363175788589097,-0.00827432312781966,-0.0110897374498054,-0.000355591094809935,0.0488419474412421,-0.00520037522773408,0.0431790941823278,-0.00501109473777506,-0.0135126054731693,-0.0140808196148877,-0.0485422943882447,0.0120036237537173,0.0323871280380693,0.0406787875790537,-0.0218880774355374,-0.0529556979091757,-0.0146098283737015,-0.00560884317396067
"tau_original_firstorder_MeanAbsoluteDeviation_1",0.016441004597356,-0.0563693704388294,0.0365312586768639,-0.0882066866609742,-0.00374941396100321,0.00625019147839915,-0.00288467516488513,-0.0275500798604641,-0.00198303694391482,-0.0765073377742344,0.0136804318729505,-0.0530546354818435,0.0563002381365265,0.0366106470757784,0.0158406224591766,-0.0377990185391036,-0.0476343360562341,-0.0204818219148786,0.0532669390290557,-0.0173743860244875,0.000313072934194031,0.0320621115196362,0.0213468297301023,0.080137427342216,0.0429756174346925,0.000238000101599646,-0.00732815978748633,0.0460262815698348,-0.0435286890833819,0.0388526627922943,0.0208593950843495,0.00760966067014935,0.0417060247786725,-0.00101836257586032,-0.135882511006975,-0.0239046210816466,-0.00513504007003901,0.0887550909341115,-0.0388582100336413,0.00668922210148243,-0.00846440314888476,0.0392840255370838,0.0392389448132797,0.038551079745097,0.0756592077915673,-0.0049452319561848,0.0409957802174099,0.0383283854204206,0.0184967429402448,-0.0176713842238737,-0.0233993564002051,-0.0154016925815979,0.00559900789442342,0.0576304024027049,-0.0246032859380824,-0.034474075606973,-0.0222791503849458
"ve_original_firstorder_MeanAbsoluteDeviation_1",0.0371737331861504,-0.0362684845159356,0.0387543179702744,-0.0784350462249679,-0.00637440682046614,0.0599097195045041,0.0249004427983861,-0.00247117572250597,-0.0372188359253956,-0.0283427694383912,0.0363476628797459,-0.029275677288524,-0.0834138866584244,0.0538051462352255,0.0545200180854826,-0.0516176709138402,0.00510876934298946,-0.0128801261710961,0.0048880490728281,0.0341197388495655,-0.0263363014537672,0.031805444962012,-0.000212601259516929,0.0188675036930548,-0.0279492246815739,-0.0597146998569509,0.0127092066346782,0.0376552248343169,-0.0454588064180646,-0.00286579985629235,0.0727080767410887,0.0480335700127292,0.0328265059797605,-0.038429403066957,-0.0318023106768959,0.0667324329872833,-0.00653882222866816,-0.0202324746043773,-0.0157409407187026,0.00907779205444803,-0.0836897911327712,-0.0315886101098535,0.00349185795002218,0.0173902141199524,-0.00242902320670577,0.0720754246376856,0.0269321322034837,0.0897257659158422,0.0530263095206717,-0.0400674071424982,0.0182501828182507,0.0194021807651929,-0.0448055362810483,-0.0365974315234426,-0.00854418675323979,-0.00624305794465298,0.0159926919944377
"vp_original_firstorder_MeanAbsoluteDeviation_1",0.0400670304678097,-0.0497590402326372,0.0503027256435004,-0.0737777309752617,0.0198045051003492,0.00917371830697799,0.0477314862353852,0.0100107190420701,-0.028029956341796,-0.00430245040975823,-0.0491199198761709,-0.0668124747778996,0.0314097294979827,-0.0473364998779988,-0.0202057875038873,0.00968608181600928,-0.00112349158066257,0.00854956162011689,0.0236024463918109,0.0266969789341441,0.0274387849283394,0.0102485759301962,0.0319946221083116,-0.00401961607704839,-0.0447244020632979,-0.0544686145321639,-0.0295854682700287,-0.000687297855158166,0.0042961431817115,0.0292447028154253,0.00726063287840013,0.0437373108577005,0.00747576612211222,-0.0064162484662148,-0.0183645646281892,0.0434315026759446,0.00448349183688927,-0.0054594498955915,0.00248324874412737,0.0175306141672763,0.0168015935360213,0.0031711387468757,0.0152720269338857,0.0242648213238232,0.0295111356557082,0.000331068564921468,0.0189685848686891,-0.00179205774879945,0.0211490096294962,-0.0780662574669982,0.048275063036183,-0.00551934968346331,-0.0510421208089906,-0.0324342296501094,-0.053847962595087,0.00266231904497652,-0.00264714554575683
"fp_original_firstorder_MeanAbsoluteDeviation_2",0.00510109754518661,-0.029359553474176,0.0328409557100762,-0.0813253933594241,-0.00398730939290565,-0.0615486303461538,-0.0659559253800628,-0.00104412062717983,0.0312586449136726,-0.0187709587059648,-0.0303246718576013,0.100885147243188,0.0948637731825441,0.0696289431141254,-0.00661220409324633,-0.0474916703597798,-0.0259804874944797,0.0237211467655426,-0.0255835465541409,0.0437315474828306,-0.0353358532352706,-0.0400889265889318,-0.000753423446118124,-0.0196428360147698,0.0205775559874544,0.0166729471090142,0.0717166028209067,-0.0346410639538309,0.068586895828927,-0.014715723445715,-0.00754138100115249,-0.0107044115801572,0.0208340643664171,0.0544608043475083,0.0405332140117484,0.0269482695776548,0.00717152430741173,-0.0157658459961468,-0.0170623678015162,-0.036791480869308,-0.0120078112676023,-0.00411981651995411,-0.0667482808376155,-0.0139504998986179,0.0595213491135073,0.056779152341768,-0.0154400214375309,-0.067030416358539,0.0546479285295979,0.000734393638223342,0.059905303136995,0.0245931795596313,0.050188041721339,0.0146908725270835,-0.0494884295878548,-0.0373563706562382,-0.00946074685933687
"ktrans_original_firstorder_MeanAbsoluteDeviation_2",0.0326676489342943,-0.0299252688901607,0.0205262281629654,-0.0930647699519283,0.0138333574224112,0.0336280190654962,0.0645708400341658,0.0223063358511935,-0.00563328579452154,0.0678362169591227,0.0118325485132871,0.0427494701124315,0.0138182890742677,-0.0175738126866266,-0.0492127038056467,0.0332706980548691,-0.0575283459899883,0.0895995792502575,0.00826970076269953,0.00301139062416797,0.0325066504812051,0.0505450753177863,0.0266006209821185,-0.0361136949237259,-0.00702341557979915,-0.0119206880135006,0.00740268417207232,-0.014467902693447,-0.034175638060789,-0.0352151299936292,0.0473354861367324,0.017243592735255,-0.0166615203219878,-0.0441490352065355,0.00391298281976801,0.038160068785466,0.00160562444267229,0.025564346067659,0.0334035090199062,0.0200828952133981,-0.0037725020240163,0.00113257721847571,-0.0015175130960945,-0.00659365997492412,-0.0118203625227733,0.022405077587661,0.0116982531572597,-0.00512151882812617,0.00463570916583712,-0.0591625208504874,-0.0263040171701952,-0.0249418087847194,-0.0193632270126004,0.0143248079603008,0.0434085468823797,0.0114850018005202,-0.00250263096668896
"tau_original_firstorder_MeanAbsoluteDeviation_2",0.0147629130258887,-0.0546413687616741,0.0326953415834857,-0.0731748797638468,0.0128342863111288,0.0214506705286734,-0.0240594856335717,-0.00707121617348135,0.0265765460439877,-0.0477663939746844,0.0449742747954855,0.0766868514708199,0.0731089174879586,0.101090790420955,0.0522612845790118,0.031393078821759,-0.10774508234232,-0.0215540433195418,-0.0021455134081797,0.002560095390878,-0.00155771702235262,-0.00734103852704409,0.0182835668042661,0.044388816078771,0.0099061821451515,0.0278651955849433,-0.0745474346983347,-0.00415580396610504,0.0422518699145523,0.0866833899029346,-0.0500243888997906,-0.0457247040203965,-0.0674448994025451,0.0187333220950184,-0.00879494129485484,0.0253678094139106,0.0236387139877515,-0.045401368004762,-0.0550964102868587,-0.0201320385013844,0.0245782343810835,0.0101963947350816,-0.00390558299707377,0.0622148864791586,0.0408560693987423,-0.037252435156174,0.00286744194749869,0.00192780263123139,-0.0961918940443292,-0.0343353245288032,0.00918183206855063,-0.0711432972949341,-0.0198026701852258,0.0118007457481708,0.0116966754940466,-0.0193884242877059,-0.00510699110016507
"ve_original_firstorder_MeanAbsoluteDeviation_2",0.0394352293872005,-0.036603784159447,0.0293663391499724,-0.0748264638034183,0.00567533568207584,0.0457105809632428,0.0181250114479857,0.0243130494751205,-0.00811924798338762,-0.00022013360699137,0.0540092452507058,0.0667987242690468,-0.0977278320817339,0.0869437460537825,0.0522164247383005,-0.0119969646491105,-0.021167272072728,-0.0110536683140728,0.0202339885670643,0.0256130864820851,0.0152703657338906,0.0316820045044201,0.0461935301354841,0.038710859649171,-0.0650341107701028,-0.04500506787001,0.0108704824144213,-0.0471301679472135,0.0272843683700722,-0.0759682962971842,0.0192675028637952,0.0169869248569737,0.0274376141362956,-0.0435016779262671,0.0584690682357691,-0.0246232459161878,-0.0100752424358713,0.0351395338964882,-0.013957706789739,-0.0597302755222954,0.0318588112121127,-0.0316099272286885,0.00432069578472823,-0.022780879061647,-0.0379793590017276,-0.0626829910045142,0.0244537489351854,0.00446238492060204,-0.0234724731389869,0.0412202063859325,-0.0585780624984665,0.0214453301309777,0.0754670550743328,0.00435900881808264,-0.047534744405863,-0.0276204790839491,-0.00494585056853387
"vp_original_firstorder_MeanAbsoluteDeviation_2",0.0418161326356405,-0.0473152083890261,0.0390924171632706,-0.0773245872236032,0.0292644782715051,0.0168358390190759,0.0349928341178481,0.00960025329846666,0.0124035052012025,0.043199993302212,-0.000782052546188187,0.0696601949779586,-0.00225936102808352,0.0208544361025355,-0.0004226057316305,0.0657842753197633,-0.0614095440199269,0.0199120063861346,0.00513749502061337,-0.00509637863446974,0.0314246111764985,0.0283595539805465,0.0087450494194114,-0.0233587787255084,-0.0709141271490308,-0.0406075440630353,-0.0334512446466206,-0.0284338187233467,0.0332240651089736,-0.0100729532595543,0.0163645984074651,0.0248626075798893,0.0165972721496024,-0.0160834810559983,0.0387806378117256,0.0986878205479321,0.00845833017188737,0.0126016479539562,-0.0198264883513216,0.0497406367700145,0.0389494868236009,-0.0406258909584895,0.0131027989465729,0.0496855978922681,-0.0200442215130887,-0.00586462074089284,-0.0271322649472164,-0.0260164316094339,0.0111969582899808,-0.0227192390127618,0.0238724215727527,-0.0186022350151482,0.00518190547428467,0.0209334387980423,0.0102212806676775,0.0813361288058552,-0.00655072569066785
